CELL_ID,LATITUDE,LONGITUDE,TYPE,SCENE
855,392.210619,220.044546,0,17
856,392.210619,220.044546,0,17
857,392.210619,220.044546,0,17
858,392.210619,220.044546,0,11
859,392.210619,220.044546,0,11
860,391.867508,219.908672,0,2
861,391.867486,219.90865,0,2
862,391.867483,219.908647,0,2
863,391.867492,219.908656,0,2
864,392.02202,219.71061,1,6
865,392.02961,219.738496,1,6
866,392.02961,219.738496,1,6
867,392.041853,219.723477,1,6
868,392.041853,219.723477,1,6
869,391.98423,219.81523,1,2
870,391.98423,219.81523,1,2
871,391.98423,219.81523,1,2
872,392.02337,219.89288,0,2
873,392.02331,219.89283,0,2
874,392.044738,219.788615,1,2
875,392.044738,219.788615,1,2
876,391.61865,220.00961,0,9
877,391.61865,220.00961,0,9
878,391.91935,219.80072,0,5
879,391.91935,219.80072,0,5
880,391.91935,219.80072,0,5
881,391.91935,219.80072,0,5
882,392.05434,219.790503,1,2
883,392.05434,219.790503,1,2
884,392.03371,219.71609,1,6
885,392.03371,219.71609,1,6
886,392.004704,219.72997,1,6
887,392.004704,219.72997,1,6
888,392.004704,219.72997,1,6
889,391.9842711,219.7147111,0,1
890,392.02315,219.71616,0,8
891,392.02315,219.71616,0,8
892,392.02315,219.71616,0,8
893,392.02315,219.71616,0,8
894,392.02267,219.71579,0,8
895,392.02267,219.71579,0,8
896,392.11353,219.76614,1,2
897,392.11353,219.76614,1,2
898,392.11353,219.76614,1,2
899,392.11446,219.77214,1,11
900,392.11446,219.77214,1,11
901,392.11446,219.77214,1,11
902,391.99414,219.70797,1,6
903,391.99414,219.70797,1,6
904,391.99414,219.70797,1,6
905,391.99414,219.70797,1,6
906,392.13106,219.813601,0,5
907,392.130237,219.810134,0,5
908,392.130237,219.810134,0,5
909,392.13052,219.814166,0,5
910,392.13052,219.814166,0,5
911,392.13052,219.814166,0,5
912,392.131185,219.815642,0,3
913,392.131185,219.815642,0,3
914,392.131185,219.815642,0,3
915,392.131185,219.815642,0,3
916,392.131185,219.815642,0,3
917,392.006802,219.74598,1,2
918,392.006802,219.74598,1,2
919,392.006802,219.74598,1,2
920,391.9848911,219.7180511,0,1
921,391.9848911,219.7180511,0,1
922,392.00487,219.72199,0,1
923,391.944863,219.789048,0,2
924,391.945182,219.787771,0,2
925,391.944838,219.786905,0,2
926,391.944346,219.786449,0,2
927,391.945243,219.785612,0,2
928,391.944569,219.785339,0,2
929,392.120896,219.857798,1,2
930,391.32157,219.8512001,0,11
931,391.32157,219.8512001,0,11
932,391.32157,219.8512001,0,11
933,391.32157,219.8512001,0,11
934,391.847099,219.826702,0,2
935,391.846638,219.825325,0,2
936,391.847157,219.826749,0,2
937,391.847692,219.824424,0,2
938,391.844299,219.822711,0,2
939,392.01715,219.72138,0,0
940,392.01715,219.72138,0,0
941,392.01715,219.72138,0,0
942,392.01715,219.72138,0,0
943,392.01715,219.72138,0,0
944,392.01715,219.72138,0,0
945,392.0323811,219.7087111,0,0
946,392.0323811,219.7087111,0,0
947,392.0323811,219.7087111,0,0
948,392.0323811,219.7087111,0,0
949,392.0323811,219.7087111,0,0
950,392.0323811,219.7087111,0,0
951,392.0323811,219.7087111,0,0
952,392.0323811,219.7087111,0,0
953,392.03457,219.72972,0,0
954,392.03457,219.72972,0,0
955,392.03457,219.72972,0,0
956,392.03457,219.72972,0,0
957,392.03457,219.72972,0,0
958,392.03457,219.72972,0,0
959,392.0073511,219.7123511,0,0
960,392.0073511,219.7123511,0,0
961,392.0073511,219.7123511,0,0
962,392.0073511,219.7123511,0,0
963,392.0073511,219.7123511,0,0
964,392.0073511,219.7123511,0,0
965,392.007571,219.718285,0,0
966,392.007571,219.718285,0,0
967,392.007571,219.718285,0,0
968,392.007571,219.718285,0,0
969,392.007571,219.718285,0,0
970,392.007571,219.718285,0,0
971,392.01339,219.74246,0,0
972,392.01339,219.74246,0,0
973,392.01339,219.74246,0,0
974,392.01339,219.74246,0,0
975,392.01339,219.74246,0,0
976,392.01339,219.74246,0,0
977,392.01339,219.74246,0,0
978,392.01339,219.74246,0,0
979,392.19875,220.06897,1,2
980,391.843446,219.824862,0,2
981,391.842585,219.824391,0,2
982,391.841909,219.826355,0,2
983,391.863807,219.585258,0,2
984,391.863189,219.585432,0,2
985,391.862594,219.585673,0,2
986,391.804832,219.787166,0,8
987,391.804834,219.787168,0,8
988,391.804834,219.787168,0,8
989,391.920663,219.656698,1,2
990,391.920663,219.656698,1,2
991,391.920663,219.656698,1,2
992,392.05149,220.02802,0,17
993,391.99239,219.74449,0,0
994,391.99239,219.74449,0,0
995,391.99239,219.74449,0,0
996,391.99373,219.74398,0,0
997,391.99373,219.74398,0,0
998,391.99373,219.74398,0,0
999,391.99373,219.74398,0,0
1000,391.86167,219.59144,1,2
1001,391.86167,219.59144,1,2
1002,391.86167,219.59144,1,2
1003,391.9493484,219.7739219,1,2
1004,391.9493484,219.7739219,1,2
1005,391.9493484,219.7739219,1,2
1006,391.844715,219.562302,1,2
1007,391.844715,219.562302,1,2
1008,391.844715,219.562302,1,2
1009,392.08169,219.72078,0,15
1010,392.08169,219.72078,0,15
1011,392.026927,219.876691,0,1
1012,392.0647413,219.812013,0,1
1013,392.05134,219.74532,0,2
1014,392.05134,219.74532,0,2
1015,391.97191,219.74189,0,2
1016,391.97191,219.74189,0,2
1017,391.97191,219.74189,0,2
1018,392.04548,220.05058,0,4
1019,392.04548,220.05058,0,4
1020,392.04548,220.05058,0,4
1021,392.04548,219.89987,0,2
1022,392.04545,219.89986,0,2
1023,392.04545,219.89982,0,2
1024,391.96968,219.70979,0,2
1025,391.96772,219.71464,0,2
1026,391.96959,219.70858,0,2
1027,391.964701,219.70971,0,2
1028,391.96367,219.70881,0,2
1029,391.99133,219.69387,0,9
1030,391.99133,219.69387,0,9
1031,391.99133,219.69387,0,9
1032,392.103165,219.821673,0,2
1033,391.950227,219.812366,0,2
1034,391.951891,219.811492,0,2
1035,392.038055,219.840655,0,0
1036,392.038055,219.840655,0,0
1037,392.038055,219.840655,0,0
1038,392.038055,219.840655,0,0
1039,392.038055,219.840655,0,0
1040,392.038055,219.840655,0,0
1041,392.040001,219.830101,0,0
1042,392.040001,219.830101,0,0
1043,392.040001,219.830101,0,0
1044,392.040001,219.830101,0,0
1045,392.040001,219.830101,0,0
1046,392.040001,219.830101,0,0
1047,392.041193,219.801749,0,0
1048,392.041193,219.801749,0,0
1049,392.041193,219.801749,0,0
1050,392.041193,219.801749,0,0
1051,392.041193,219.801749,0,0
1052,392.041193,219.801749,0,0
1053,392.044703,219.78859,0,0
1054,392.044703,219.78859,0,0
1055,392.044703,219.78859,0,0
1056,392.044703,219.78859,0,0
1057,392.044703,219.78859,0,0
1058,392.044703,219.78859,0,0
1059,392.042501,219.816766,0,0
1060,392.042501,219.816766,0,0
1061,392.042501,219.816766,0,0
1062,392.042501,219.816766,0,0
1063,392.042501,219.816766,0,0
1064,392.042501,219.816766,0,0
1065,392.043042,219.777107,0,0
1066,392.043042,219.777107,0,0
1067,392.043042,219.777107,0,0
1068,392.043042,219.777107,0,0
1069,392.043042,219.777107,0,0
1070,392.043042,219.777107,0,0
1071,392.043042,219.777107,0,0
1072,392.043042,219.777107,0,0
1073,392.04374,219.766404,0,0
1074,392.04374,219.766404,0,0
1075,392.04374,219.766404,0,0
1076,392.04374,219.766404,0,0
1077,392.04374,219.766404,0,0
1078,392.04374,219.766404,0,0
1079,392.08526,219.79192,0,13
1080,391.9977711,219.7033711,0,0
1081,391.9977711,219.7033711,0,0
1082,391.9977711,219.7033711,0,0
1083,391.9977711,219.7033711,0,0
1084,392.047582,219.729041,0,0
1085,392.047582,219.729041,0,0
1086,392.047582,219.729041,0,0
1087,392.047582,219.729041,0,0
1088,392.047582,219.729041,0,0
1089,392.047582,219.729041,0,0
1090,392.047582,219.729041,0,0
1091,392.047582,219.729041,0,0
1092,392.071647,219.889058,0,0
1093,392.071647,219.889058,0,0
1094,392.017581,219.75904,0,0
1095,392.017581,219.75904,0,0
1096,392.017581,219.75904,0,0
1097,392.017581,219.75904,0,0
1098,392.017581,219.75904,0,0
1099,392.017581,219.75904,0,0
1100,392.041111,219.850655,0,0
1101,392.041111,219.850655,0,0
1102,392.041111,219.850655,0,0
1103,392.041111,219.850655,0,0
1104,392.041111,219.850655,0,0
1105,392.041111,219.850655,0,0
1106,392.0110611,219.7006711,0,0
1107,392.0110611,219.7006711,0,0
1108,392.0110611,219.7006711,0,0
1109,392.0110611,219.7006711,0,0
1110,392.059722,219.647044,0,0
1111,392.059722,219.647044,0,0
1112,392.0186111,219.7042611,0,0
1113,392.0186111,219.7042611,0,0
1114,392.0186111,219.7042611,0,0
1115,392.0186111,219.7042611,0,0
1116,391.9900911,219.7155111,0,0
1117,391.9900911,219.7155111,0,0
1118,391.9900911,219.7155111,0,0
1119,391.9900911,219.7155111,0,0
1120,391.84876,219.68386,0,2
1121,391.84939,219.68354,0,2
1122,391.847642,219.685056,0,2
1123,391.845689,219.684675,0,2
1124,391.847375,219.685215,0,2
1125,391.84811,219.68388,0,2
1126,391.848944,219.684166,0,2
1127,391.849304,219.681956,0,2
1128,391.849304,219.681956,0,2
1129,391.850154,219.682065,0,2
1130,391.850706,219.682957,0,2
1131,391.850374,219.680915,0,2
1132,391.850868,219.681196,0,2
1133,391.85112,219.68269,0,2
1134,392.0093,219.775568,0,0
1135,392.0093,219.775568,0,0
1136,392.0093,219.775568,0,0
1137,392.0093,219.775568,0,0
1138,392.0093,219.775568,0,0
1139,392.0093,219.775568,0,0
1140,392.0093,219.775568,0,0
1141,392.0093,219.775568,0,0
1142,392.0093,219.775568,0,0
1143,392.048019,219.778916,0,0
1144,392.048019,219.778916,0,0
1145,392.048019,219.778916,0,0
1146,392.048019,219.778916,0,0
1147,392.048019,219.778916,0,0
1148,392.048019,219.778916,0,0
1149,392.048019,219.778916,0,0
1150,392.0814411,219.7664711,0,0
1151,392.0814411,219.7664711,0,0
1152,392.0814411,219.7664711,0,0
1153,392.0814411,219.7664711,0,0
1154,392.0814411,219.7664711,0,0
1155,392.095621,219.783021,0,0
1156,392.095621,219.783021,0,0
1157,392.095621,219.783021,0,0
1158,392.095621,219.783021,0,0
1159,392.095621,219.783021,0,0
1160,392.095621,219.783021,0,0
1161,392.095621,219.783021,0,0
1162,392.095621,219.783021,0,0
1163,392.0533311,219.7664811,0,0
1164,392.0533311,219.7664811,0,0
1165,392.0533311,219.7664811,0,0
1166,392.0533311,219.7664811,0,0
1167,392.0533311,219.7664811,0,0
1168,392.0533311,219.7664811,0,0
1169,392.0533311,219.7664811,0,0
1170,392.06994,219.74916,0,1
1171,392.06994,219.74916,0,1
1172,392.06994,219.74916,0,1
1173,392.06994,219.74916,0,1
1174,391.923504,219.89277,1,18
1175,391.923504,219.89277,1,18
1176,391.923504,219.89277,1,18
1177,391.923504,219.89277,1,18
1178,392.020685,219.857786,0,3
1179,392.06671,219.712847,0,6
1180,392.06671,219.712847,0,6
1181,392.06671,219.712847,0,6
1182,392.06671,219.712847,0,6
1183,392.08978,219.78192,0,19
1184,392.08978,219.78192,0,19
1185,392.08978,219.78192,0,19
1186,392.032935,219.92098,0,15
1187,391.953156,219.83145,0,8
1188,391.894502,219.826566,0,3
1189,391.8945001,219.82657,0,3
1190,391.9933311,219.7054711,0,3
1191,391.9933311,219.7054711,0,3
1192,392.02107,219.70877,1,2
1193,392.02107,219.70877,1,2
1194,392.02107,219.70877,1,2
1195,391.979903,219.840532,1,18
1196,391.979903,219.840532,1,18
1197,391.98701,219.69196,0,3
1198,392.029511,219.6876311,0,3
1199,392.030311,219.6874811,0,3
1200,392.040196,219.73171,0,3
1201,392.040196,219.73171,0,3
1202,391.825832,219.57822,0,18
1203,391.73564,219.85268,0,15
1204,391.73564,219.85268,0,15
1205,391.73564,219.85268,0,15
1206,391.73564,219.85268,0,15
1207,391.73564,219.85268,0,15
1208,391.73564,219.85268,0,15
1209,391.73564,219.85268,0,15
1210,391.73564,219.85268,0,15
1211,391.73564,219.85268,0,15
1212,391.73564,219.85268,0,15
1213,391.73564,219.85268,0,15
1214,391.73564,219.85268,0,15
1215,391.73564,219.85268,0,15
1216,391.73564,219.85268,0,15
1217,391.73564,219.85268,0,15
1218,391.73564,219.85268,0,15
1219,391.73564,219.85268,0,15
1220,391.73564,219.85268,0,15
1221,391.73564,219.85268,0,15
1222,391.73564,219.85268,0,15
1223,391.73564,219.85268,0,15
1224,391.73564,219.85268,0,15
1225,391.73564,219.85268,0,15
1226,391.73564,219.85268,0,15
1227,391.73564,219.85268,0,15
1228,391.73564,219.85268,0,15
1229,391.73564,219.85268,0,15
1230,391.73564,219.85268,0,15
1231,391.73564,219.85268,0,15
1232,391.73564,219.85268,0,15
1233,391.73564,219.85268,0,15
1234,391.73564,219.85268,0,15
1235,391.73564,219.85268,0,15
1236,391.73564,219.85268,0,15
1237,391.73564,219.85268,0,15
1238,391.73564,219.85268,0,15
1239,391.73564,219.85268,0,15
1240,391.73564,219.85268,0,15
1241,391.73564,219.85268,0,15
1242,391.73564,219.85268,0,15
1243,391.73564,219.85268,0,15
1244,391.73564,219.85268,0,15
1245,391.73564,219.85268,0,15
1246,391.73564,219.85268,0,15
1247,391.73564,219.85268,0,15
1248,391.73564,219.85268,0,15
1249,391.73564,219.85268,0,15
1250,391.73564,219.85268,0,15
1251,391.73564,219.85268,0,15
1252,391.73564,219.85268,0,15
1253,391.73564,219.85268,0,15
1254,391.73564,219.85268,0,15
1255,391.73564,219.85268,0,15
1256,391.73564,219.85268,0,15
1257,391.73564,219.85268,0,15
1258,391.73564,219.85268,0,15
1259,391.73564,219.85268,0,15
1260,391.73564,219.85268,0,15
1261,391.73564,219.85268,0,15
1262,392.12486,219.89516,0,18
1263,391.681463,220.078225,0,18
1264,391.681463,220.078225,0,18
1265,391.681463,220.078225,0,18
1266,392.089625,219.78043,0,19
1267,392.089625,219.78043,0,19
1268,392.089625,219.78043,0,19
1269,392.089625,219.78043,0,19
1270,392.089625,219.78043,0,19
1271,392.089625,219.78043,0,19
1272,392.089625,219.78043,0,19
1273,392.089625,219.78043,0,19
1274,392.089625,219.78043,0,19
1275,391.73564,219.85268,0,15
1276,391.73564,219.85268,0,15
1277,391.73564,219.85268,0,15
1278,391.73564,219.85268,0,15
1279,392.059658,219.779373,0,5
1280,392.059658,219.779373,0,5
1281,392.059658,219.779373,0,5
1282,392.059658,219.779373,0,5
1283,392.059658,219.779373,0,5
1284,391.9765911,219.7473511,0,3
1285,391.97248,219.69505,1,2
1286,391.97248,219.69505,1,2
1287,391.97248,219.69505,1,2
1288,391.63236,220.054398,0,9
1289,391.63236,220.054398,0,5
1290,391.63237,220.0544075,0,9
1291,391.63237,220.0544075,0,9
1292,391.63238,220.054417,0,9
1293,391.63238,220.054417,0,9
1294,391.63239,220.0544265,0,9
1295,391.63239,220.0544265,0,9
1296,392.04971,219.7868001,1,2
1297,392.04971,219.7868001,1,2
1298,392.04971,219.7868001,1,2
1299,392.13998,219.69442,0,2
1300,392.13998,219.69442,0,2
1301,392.13998,219.69442,0,2
1302,392.139243,219.694713,0,2
1303,392.139243,219.694713,0,2
1304,392.139243,219.694713,0,2
1305,391.9519611,219.6447711,1,2
1306,391.9519611,219.6447711,1,2
1307,391.9519611,219.6447711,1,2
1308,391.9544811,219.6229911,1,2
1309,391.78418,219.83102,0,2
1310,391.78437,219.82984,0,2
1311,391.78485,219.82941,0,2
1312,391.783099,219.831636,0,2
1313,391.783067,219.830097,0,2
1314,391.783637,219.831373,0,2
1315,391.78356,219.83194,0,2
1316,391.78356,219.83194,1,2
1317,391.78356,219.83194,0,2
1318,392.0203411,219.7089911,0,12
1319,392.0203411,219.7089911,0,12
1320,392.0234111,219.7050311,0,12
1321,392.0234111,219.7050311,0,12
1322,392.022411,219.703811,0,12
1323,392.022411,219.703811,0,12
1324,391.61711,220.16973,0,9
1325,391.61709,220.16887,0,9
1326,391.61635,220.16955,0,9
1327,391.61797,220.16915,0,9
1328,392.088523,220.018816,1,6
1329,392.088523,220.018816,1,6
1330,392.088523,220.018816,1,6
1331,392.114287,219.809976,1,6
1332,392.114287,219.809976,1,6
1333,392.114287,219.809976,1,6
1334,391.97295,219.72985,0,15
1335,391.98059,219.66621,0,15
1336,392.01921,219.73292,0,15
1337,391.94306,219.65077,0,15
1338,392.01111,219.74727,0,15
1339,391.94678,219.73478,0,15
1340,391.92378,219.64381,0,15
1341,392.33323,219.837018,0,2
1342,392.32953,219.826903,0,2
1343,392.33323,219.837018,0,2
1344,392.33323,219.837018,0,2
1345,392.33323,219.837018,0,2
1346,392.085613,219.888488,1,2
1347,392.085613,219.888488,1,2
1348,391.93499,220.04492,0,15
1349,391.93413,219.92418,0,15
1350,391.87022,219.68039,0,15
1351,391.79268,219.53618,0,15
1352,391.772066,219.869149,0,15
1353,391.29757,220.04785,0,13
1354,391.37026,220.14775,0,13
1355,391.29018,220.00589,0,13
1356,391.861197,219.96685,0,15
1357,392.12951,219.80999,0,5
1358,392.12951,219.80999,0,5
1359,392.12951,219.80999,0,5
1360,392.12951,219.80999,0,5
1361,392.12941,219.810296,0,5
1362,392.12941,219.810296,0,5
1363,392.12981,219.81008,0,5
1364,392.13123,219.80919,0,5
1365,392.13123,219.80919,0,5
1366,392.13123,219.80919,0,5
1367,392.13123,219.80919,0,5
1368,392.13123,219.80919,0,5
1369,392.13123,219.80919,0,5
1370,392.13051,219.80909,0,5
1371,392.13051,219.80909,0,5
1372,392.13035,219.81119,0,5
1373,392.13035,219.81119,0,5
1374,392.13035,219.81119,0,5
1375,392.13007,219.80988,0,5
1376,392.13496,219.82753,0,5
1377,392.13496,219.82753,0,5
1378,392.13496,219.82753,0,5
1379,392.13496,219.82753,0,5
1380,392.13497,219.82753,0,5
1381,392.13497,219.82753,0,5
1382,392.13497,219.82753,0,5
1383,392.13497,219.82753,0,5
1384,392.134963,219.827521,0,5
1385,392.134963,219.827521,0,5
1386,392.134963,219.827521,0,5
1387,392.130602,219.81491,0,5
1388,392.130602,219.81491,0,5
1389,392.130602,219.81491,0,5
1390,392.13026,219.81497,0,5
1391,392.13026,219.81497,0,5
1392,392.13026,219.81497,0,5
1393,392.13026,219.81497,0,5
1394,392.13026,219.81497,0,5
1395,392.130803,219.811197,0,5
1396,392.130803,219.811197,0,5
1397,392.130803,219.811197,0,5
1398,392.13085,219.81066,0,5
1399,392.13085,219.81066,0,5
1400,392.13085,219.81066,0,5
1401,392.13085,219.81066,0,5
1402,392.13085,219.81066,0,5
1403,392.13085,219.81066,0,5
1404,392.11429,219.91544,0,5
1405,392.11429,219.91544,0,5
1406,392.119886,219.916903,0,5
1407,392.119886,219.916903,0,5
1408,392.119886,219.916903,0,5
1409,392.119886,219.916903,0,5
1410,392.119886,219.916903,0,5
1411,392.119886,219.916903,0,5
1412,391.9847096,219.715599,0,2
1413,391.9847096,219.715599,0,2
1414,391.9657511,219.6793311,1,6
1415,391.9657511,219.6793311,1,6
1416,392.04732,219.84896,1,2
1417,392.07387,219.888501,0,0
1418,392.07387,219.888501,0,0
1419,392.07387,219.888501,0,0
1420,392.07387,219.888501,0,0
1421,392.07387,219.888501,0,0
1422,392.0149111,219.6998311,0,3
1423,391.99997,219.83745,0,1
1424,391.9886861,219.823777,0,1
1425,392.10606,219.922603,0,0
1426,392.10606,219.922603,0,0
1427,392.10606,219.922603,0,0
1428,391.82443,219.55038,1,2
1429,391.82443,219.55038,1,2
1430,392.05869,219.74534,0,15
1431,392.100108,219.952616,0,2
1432,392.100108,219.952616,0,2
1433,392.0784211,219.745511,0,3
1434,392.0784211,219.745511,0,3
1435,392.0784211,219.745511,0,3
1436,392.11222,219.82056,1,2
1437,392.11222,219.82056,1,2
1438,392.11222,219.82056,1,2
1439,391.85058,219.95547,1,2
1440,392.047386,219.7781608,0,10
1441,392.047386,219.7781608,0,10
1442,392.047582,219.729041,0,0
1443,392.047582,219.729041,0,0
1444,392.047582,219.729041,0,0
1445,392.047582,219.729041,0,0
1446,392.047582,219.729041,0,0
1447,392.017581,219.75904,0,0
1448,392.017581,219.75904,0,0
1449,392.017581,219.75904,0,0
1450,392.017581,219.75904,0,0
1451,392.017581,219.75904,0,0
1452,392.00843,219.6918001,1,6
1453,392.00843,219.6918001,1,6
1454,392.00843,219.6918001,1,6
1455,391.983411,219.7209311,0,3
1456,391.641971,220.128141,1,2
1457,391.99329,219.77889,0,9
1458,391.99329,219.77889,0,9
1459,391.99329,219.77889,0,9
1460,391.99329,219.77889,0,9
1461,391.99329,219.77889,0,9
1462,391.99329,219.77889,0,9
1463,391.99329,219.77889,0,9
1464,391.99329,219.77889,0,9
1465,391.99329,219.77889,0,9
1466,392.049758,219.86904,1,2
1467,391.9557711,219.7126311,1,2
1468,391.9557711,219.7126311,1,2
1469,391.9557711,219.7126311,1,2
1470,392.065187,219.812339,1,2
1471,392.065187,219.812339,1,2
1472,392.065187,219.812339,1,2
1473,392.009176,219.775444,1,11
1474,392.009176,219.775444,1,11
1475,392.009181,219.775449,1,11
1476,392.009181,219.775449,1,11
1477,392.00917,219.775438,1,11
1478,392.00917,219.775438,1,11
1479,392.00918,219.775448,1,11
1480,392.00918,219.775448,1,11
1481,392.009178,219.775446,1,11
1482,392.009178,219.775446,1,11
1483,392.013152,219.770861,1,2
1484,392.009233,219.775501,1,11
1485,392.009233,219.775501,1,11
1486,392.009171,219.775439,1,11
1487,392.009171,219.775439,1,11
1488,392.009241,219.775509,1,11
1489,392.009241,219.775509,1,11
1490,392.047389,219.778286,1,2
1491,392.047389,219.778286,1,2
1492,392.07768,219.78562,1,11
1493,392.07768,219.78562,1,11
1494,392.07768,219.78562,1,11
1495,392.07768,219.78562,1,11
1496,392.07923,219.77569,1,11
1497,392.07923,219.77569,1,11
1498,392.07923,219.77569,1,11
1499,392.07923,219.77569,1,11
1500,392.07266,219.77061,1,11
1501,392.07266,219.77061,1,11
1502,392.07266,219.77061,1,11
1503,392.07266,219.77061,1,11
1504,392.07266,219.77061,1,11
1505,392.07266,219.77061,1,11
1506,391.828922,219.952914,1,2
1507,391.828922,219.952914,1,2
1508,391.828922,219.952914,1,2
1509,392.01683,219.81482,1,2
